date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:28	598/598	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:36%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.png?attachauth=ANoY7coluyIgRmLPHN4DQXZWFTz_L9REP47GpEsVdEwg98teUJHuhH5P-3FsBT7aJNVv8GzTpWQAMQ47OoQWyhXx-XUhjgk3E-IpjBcAPpejeKzR-FH-g1qno2nTzzwPHNZI5TBdlllWLq9BCBMBACqiJccjsESKSpx4XjFMGAVpqIVAHy7GvzQJpT1HJPdYN87dd8aGa8N0c1I5tsjnXIiLiRh6hiULVJu6ArrjwdLF3EQuQGZo0YzX46iVgc9JBehL4e6kvNQ3&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset00c0.html	(from http://www.icme2014.org/msr-bing-image-retrieval-challenge)
15:45:29	630/630	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:37%20GMT	http://www.icme2014.org/msr-bing-image-retrieval-challenge/measurements.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/msr-bing-image-retrieval-challenge/measurements.466fb5.delayed	(from http://www.icme2014.org/msr-bing-image-retrieval-challenge)
15:45:30	631/631	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:37%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurements.png?attachauth=ANoY7crI_pgJ6XXKWCKqeaf2PnzVp3XdyDFGqZnUSbs7hRnGcfxuTiUoVQv93DF3flpeIrux2PcItsEmoYKLvrJ8MDq8G98zgItiOgB5gWbE5IDEiiu5_sbeWdKIjBYOouh53xYAKicy5Oihos4h5dwfIBkMl8wD4pWn17gNy7NsNF9wk3wyPuWw6zTEIMaTQrFVrgNoqO6-WibGuW4M3xeItDXEcc0N6fgzr8ldZnnz3AqO0-3W9msLXuDiaTCPO6BbZcARkclD51jMD8nGB9sXZh8T34P4ZQ%3D%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurementsccd7.html	(from http://www.icme2014.org/msr-bing-image-retrieval-challenge)
15:45:30	39396/39396	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202014%2007:45:36%20GMT	http://www.icme2014.org/_/rsrc/1387180147573/msr-bing-image-retrieval-challenge/dataset.png?height=99.75&width=700	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1387180147573/msr-bing-image-retrieval-challenge/dataset9418.png	(from http://www.icme2014.org/msr-bing-image-retrieval-challenge)
15:45:30	1852/1852	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202014%2007:45:37%20GMT	http://www.icme2014.org/_/rsrc/1387180147573/msr-bing-image-retrieval-challenge/measurements.png	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1387180147573/msr-bing-image-retrieval-challenge/measurements.png	(from http://www.icme2014.org/msr-bing-image-retrieval-challenge)
15:45:30	590/590	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:38%20GMT	http://www.icme2014.org/isvision-challenge/IndexIntegrity_2.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/isvision-challenge/IndexIntegrity_2.486fb5.delayed	(from http://www.icme2014.org/isvision-challenge)
15:45:30	591/591	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:39%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_2.png?attachauth=ANoY7crDVDzw6HcyJfFM1KbFxUOWLRUEXbUV1ga73WirPRaU0C7o8XA3ciCuCe3cPbysOc9xA_mDQW_Hz50c4OUTOGc9UHko9NG-FVVXbuSZN5w688OJF5HEH3BIufvUYe52Syk52yCePfN9nDbIuYnwtdYxPHdfnvwcwGK5eokAc7lE61n02KmvTDfipQaicAzUPyKWiCGNx2TYURsJWzJTorxOvJG7Yvfe6nnw9EGslVbwUiJliaZQb76r3sb5ysv3NQv0nTW7&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_28fa0.html	(from http://www.icme2014.org/isvision-challenge)
15:45:46	588/588	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:55%20GMT	http://www.icme2014.org/isvision-challenge/IndexIntegrity.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/isvision-challenge/IndexIntegrity.4a6fb5.delayed	(from http://www.icme2014.org/isvision-challenge)
15:45:47	589/589	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:55%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity.png?attachauth=ANoY7cpImLoX_KeDXRHsf3oUhmUB7kOXEbhFWgedKBNwC8xl2GLmq1AbwPO0sBhopV4HrNv3zKP6JkmRV8SQhBVpa8NqFmCl3UK1eJ3XTwBzCgkd6KEEwCD8WoDnqalnikaKKL0mSQrfMKMHUUQsJEmLe-DFqeXiN1b4rVVP5nRlH7W2rl6rUopcHoncNhLzLvyhWx1k-lnA61SYQ0sGJdRq9CuCbvvf05gNOjB-KYk3eAS0KxPcmLUGB4pt2XA8yGVoFrTDXoAd&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity9678.html	(from http://www.icme2014.org/isvision-challenge)
15:45:47	587/587	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:55%20GMT	http://www.icme2014.org/isvision-challenge/IndexAccuracy.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/isvision-challenge/IndexAccuracy.4b6fb5.delayed	(from http://www.icme2014.org/isvision-challenge)
15:45:47	588/588	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:55%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy.png?attachauth=ANoY7cpY0ajTkhwLDpoat9Kj5gGIOWg8UAaDSveUZ_5-LNT_sgX5uIE09haD9XiwQ5ewuWxp76TFt9RmG99cRy5dmsMvpdM7Qliaqr45jzB3lfeJRaYNXQfbcycVU_p8Nvjb2ZlYYf9U1289dbj39Fy0pA4OnDQW5jA8IOPbs2v5jZ2uurXht4GdZr_w1EC34W_hvwe3rzuXoBU2hFEbee8BODFpYJcX4qqBnm19YSa9MV-A3zRiUxr_KoP4U6bafWKnzUX8xfaP&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy3c12.html	(from http://www.icme2014.org/isvision-challenge)
15:45:48	65918/65918	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202014%2007:45:39%20GMT	http://www.icme2014.org/_/rsrc/1388464959416/isvision-challenge/IndexIntegrity_2.png?height=182&width=1719	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1388464959416/isvision-challenge/IndexIntegrity_2ac1f.png	(from http://www.icme2014.org/isvision-challenge)
15:45:48	535/535	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:56%20GMT	http://www.icme2014.org/icme2014template.pdf?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/icme2014template.4d6fb5.delayed	(from http://www.icme2014.org/author-guidelines)
15:45:48	12897/12897	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202014%2007:45:55%20GMT	http://www.icme2014.org/_/rsrc/1388464617563/isvision-challenge/IndexAccuracy.png?height=55&width=320	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1388464617563/isvision-challenge/IndexAccuracy0207.png	(from http://www.icme2014.org/isvision-challenge)
15:45:48	535/535	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:56%20GMT	http://www.icme2014.org/icme2014template.doc?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/icme2014template.4e6fb5.delayed	(from http://www.icme2014.org/author-guidelines)
15:45:48	556/556	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:57%20GMT	http://www.icme2014.org/icme2014template.tar.gz?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/icme2014template.tar.4f6fb5.delayed	(from http://www.icme2014.org/author-guidelines)
15:45:49	535/535	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:57%20GMT	http://www.icme2014.org/icme2014template.zip?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/icme2014template.506fb5.delayed	(from http://www.icme2014.org/author-guidelines)
15:45:49	0/-1	---M--	302	error ('')			http://www.icme2014.org/icme2014template.pdf?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/icme2014template.516fb5.delayed	(from http://www.icme2014.org/author-guidelines)
15:45:49	0/-1	---M--	302	error ('')			http://www.icme2014.org/icme2014template.pdf?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/icme2014template.526fb5.delayed	(from http://www.icme2014.org/author-guidelines)
15:45:49	567/567	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:57%20GMT	http://www.icme2014.org/paper-submission/icme2014login.png?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/paper-submission/icme2014login.536fb5.delayed	(from http://www.icme2014.org/paper-submission)
15:45:50	568/568	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:45:58%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/paper-submission/icme2014login.png?attachauth=ANoY7cpz3WBZnSiL4E17OuVl8boV4Y2lARbLaiprTOStqT7hxj7W3uP9Ag9vpo5-BGAJvTzqMojAQFQRJuJdhJqz7qB3VzhiiGRnuZOi69znhlitFR82vYHCkuJyX-nZtRPIGwdEQtLbjZXTOf8HYbIwzPBGrIWrPu-Z3JvG5_b_BeuukNR0EYs9hXG6zggUMdZghJ5khppfu5vX6WpoScyLZH9gtqJ_E22mGNDCD_OPqAhJA8lXzKA%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/paper-submission/icme2014login7ef8.html	(from http://www.icme2014.org/paper-submission)
15:45:50	23898/23898	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202014%2007:45:58%20GMT	http://www.icme2014.org/_/rsrc/1384221105307/paper-submission/icme2014login.png	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1384221105307/paper-submission/icme2014login.png	(from http://www.icme2014.org/paper-submission)
15:46:00	71549/71549	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:25:58%20GMT	http://www.icme2014.org/_/rsrc/1379037536782/venue-hotels/venue.jpg?height=400&width=600	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379037536782/venue-hotels/venueb4b1.jpg	(from http://www.icme2014.org/venue-hotels)
15:46:05	91243/91243	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:25:58%20GMT	http://www.icme2014.org/_/rsrc/1379037973679/venue-hotels/toJinJiang.jpg?height=500&width=700	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379037973679/venue-hotels/toJinJiang9677.jpg	(from http://www.icme2014.org/venue-hotels)
15:46:07	95339/95339	---M--	200	added ('OK')	image/jpeg	etag:%221379038621417%22	http://www.icme2014.org/venue-hotels/hotels.jpg	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/venue-hotels/hotels.jpg	(from http://www.icme2014.org/venue-hotels)
15:46:08	11179/11179	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:14%20GMT	http://www.icme2014.org/_/rsrc/1379046184774/food/food_1.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046184774/food/food_14f59.jpg	(from http://www.icme2014.org/food)
15:46:10	16102/16102	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:15%20GMT	http://www.icme2014.org/_/rsrc/1379046184739/food/food_2.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046184739/food/food_24f59.jpg	(from http://www.icme2014.org/food)
15:46:10	4596/4596	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:16%20GMT	http://www.icme2014.org/_/rsrc/1379046466409/food/food_3.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046466409/food/food_34f59.jpg	(from http://www.icme2014.org/food)
15:46:10	66232/66232	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:08%20GMT	http://www.icme2014.org/_/rsrc/1379038621417/venue-hotels/hotels.jpg?height=500&width=700	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379038621417/venue-hotels/hotels9677.jpg	(from http://www.icme2014.org/venue-hotels)
15:46:11	7147/7147	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:18%20GMT	http://www.icme2014.org/_/rsrc/1379046184667/food/food_4.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046184667/food/food_44f59.jpg	(from http://www.icme2014.org/food)
15:46:12	13067/13067	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:19%20GMT	http://www.icme2014.org/_/rsrc/1379046138149/food/food_5.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046138149/food/food_54f59.jpg	(from http://www.icme2014.org/food)
15:46:13	11111/11111	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:19%20GMT	http://www.icme2014.org/_/rsrc/1379046138121/food/food_6.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046138121/food/food_64f59.jpg	(from http://www.icme2014.org/food)
15:46:13	9791/9791	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:19%20GMT	http://www.icme2014.org/_/rsrc/1379046138097/food/food_7.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046138097/food/food_74f59.jpg	(from http://www.icme2014.org/food)
15:46:13	159952/159952	---M--	200	added ('OK')	image/jpeg	etag:%221379037973678%22	http://www.icme2014.org/venue-hotels/toJinJiang.jpg	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/venue-hotels/toJinJiang.jpg	(from http://www.icme2014.org/venue-hotels)
15:46:14	16702/16702	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:21%20GMT	http://www.icme2014.org/_/rsrc/1379046138069/food/food_8.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046138069/food/food_84f59.jpg	(from http://www.icme2014.org/food)
15:46:15	3830/3830	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:22%20GMT	http://www.icme2014.org/_/rsrc/1379046137989/food/food_11.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137989/food/food_114f59.jpg	(from http://www.icme2014.org/food)
15:46:16	17705/17705	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:21%20GMT	http://www.icme2014.org/_/rsrc/1379046138041/food/food_9.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046138041/food/food_94f59.jpg	(from http://www.icme2014.org/food)
15:46:16	15152/15152	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:22%20GMT	http://www.icme2014.org/_/rsrc/1379046138014/food/food_10.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046138014/food/food_104f59.jpg	(from http://www.icme2014.org/food)
15:46:16	13284/13284	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:23%20GMT	http://www.icme2014.org/_/rsrc/1379046137964/food/food_12.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137964/food/food_124f59.jpg	(from http://www.icme2014.org/food)
15:46:16	12803/12803	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:23%20GMT	http://www.icme2014.org/_/rsrc/1379046137938/food/food_13.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137938/food/food_134f59.jpg	(from http://www.icme2014.org/food)
15:46:17	14423/14423	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:24%20GMT	http://www.icme2014.org/_/rsrc/1379046137912/food/food_14.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137912/food/food_144f59.jpg	(from http://www.icme2014.org/food)
15:46:18	11743/11743	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:24%20GMT	http://www.icme2014.org/_/rsrc/1379046137884/food/food_15.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137884/food/food_154f59.jpg	(from http://www.icme2014.org/food)
15:46:19	14609/14609	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:25%20GMT	http://www.icme2014.org/_/rsrc/1379046137859/food/food_16.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137859/food/food_164f59.jpg	(from http://www.icme2014.org/food)
15:46:19	12992/12992	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:25%20GMT	http://www.icme2014.org/_/rsrc/1379046137832/food/food_17.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137832/food/food_174f59.jpg	(from http://www.icme2014.org/food)
15:46:19	14636/14636	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:26%20GMT	http://www.icme2014.org/_/rsrc/1379046137804/food/food_18.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137804/food/food_184f59.jpg	(from http://www.icme2014.org/food)
15:46:20	3806/3806	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:27%20GMT	http://www.icme2014.org/_/rsrc/1379046137750/food/food_20.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137750/food/food_204f59.jpg	(from http://www.icme2014.org/food)
15:46:20	12540/12540	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:27%20GMT	http://www.icme2014.org/_/rsrc/1379046137776/food/food_19.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137776/food/food_194f59.jpg	(from http://www.icme2014.org/food)
15:46:20	5539/5539	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:28%20GMT	http://www.icme2014.org/_/rsrc/1379046486417/food/food_21.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046486417/food/food_214f59.jpg	(from http://www.icme2014.org/food)
15:46:21	3991/3991	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:29%20GMT	http://www.icme2014.org/_/rsrc/1379046137689/food/food_22.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137689/food/food_224f59.jpg	(from http://www.icme2014.org/food)
15:46:21	15544/15544	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:29%20GMT	http://www.icme2014.org/_/rsrc/1379046137658/food/food_23.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137658/food/food_234f59.jpg	(from http://www.icme2014.org/food)
15:46:22	15510/15510	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:30%20GMT	http://www.icme2014.org/_/rsrc/1379046137629/food/food_24.jpg?height=120&width=150	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1379046137629/food/food_244f59.jpg	(from http://www.icme2014.org/food)
15:46:22	560/560	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:30%20GMT	http://www.icme2014.org/city-of-chengdu/Chengdu.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/city-of-chengdu/Chengdu.726fb5.delayed	(from http://www.icme2014.org/city-of-chengdu)
15:46:23	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:31%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/city-of-chengdu/Chengdu.jpg?attachauth=ANoY7coZ4kPPD-fLHGvSX_xCfZH5VdgAeaidk55qud24Q9AtI64P2xh2CG45Fv6CvzX66M6Nso0aLbu69xzYLsbLeZbYfoKjDgxC71KfkxQPvAiSwg5MxTomFuWFGEI0pKRh_0orcGpFawwlnGALyE0Z34FUbH-eLnrIS-qpiUkLvXZJiS4BOFNRGSFNtYyGFMjH_JryrdPT1T8gGe0OAphOQbvGk5uAXakHtlh3pSGThISPCYsCzA4%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/city-of-chengdu/Chengdube0f.html	(from http://www.icme2014.org/city-of-chengdu)
15:46:23	19220/19220	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:31%20GMT	http://www.icme2014.org/_/rsrc/1340770490274/city-of-chengdu/Chengdu.jpg?height=303&width=400	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1340770490274/city-of-chengdu/Chengdu427f.jpg	(from http://www.icme2014.org/city-of-chengdu)
15:46:23	560/560	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:32%20GMT	http://www.icme2014.org/places-of-interest/01_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/places-of-interest/01_1.746fb5.delayed	(from http://www.icme2014.org/places-of-interest)
15:46:24	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:32%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/01_1.jpg?attachauth=ANoY7co-Brm_f1515NPBR-bvtITQbq8J-Kmdwi_B4ie0rGl4TrZuQOG4s4PGtANz1h0BL5MH6MQPVeTNtAPkXtrD8UnFNrnnMzJwxar05BaCRofpdLy5PZn1Phe_s_WEvmoE6BSnLOlmA4UcCPegYLB_r5s2u8mZK1IgSE9wsc-N1ypf7nhMebAA1R3SeeNJ0w-4kvDNPFKbYoJdfXX_ksverbRQzskXv6NNL5aB0AsK8nFbFaHGkwA%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/01_197a3.html	(from http://www.icme2014.org/places-of-interest)
15:46:24	560/560	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:32%20GMT	http://www.icme2014.org/places-of-interest/02_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/places-of-interest/02_1.766fb5.delayed	(from http://www.icme2014.org/places-of-interest)
15:46:25	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:33%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/02_1.jpg?attachauth=ANoY7coYL_56vG85ZYdFKlzFHZWyQG_ndXOSnke3avGe9bEYvYHMcFocqh5KQcbLg9J8lMqV0ACaMb9K-WemrA3VQzbzD0p1WandpqZ1r9pAujFpbKGWpcePCTh-K86HeMvt-0_pFWy4GTjevAvQY8PlAJyzXg1ZzUz7vBs1LlxE1InTz_Es7EN9hw9vnkzceN2aChsuOWoxwld3PXJqpmHUzV0ZuqqW7C3eKKubcAij2eWOV9NStyI%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/02_1642b.html	(from http://www.icme2014.org/places-of-interest)
15:46:26	44925/44925	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:32%20GMT	http://www.icme2014.org/_/rsrc/1340771256054/places-of-interest/01_1.jpg	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1340771256054/places-of-interest/01_1.jpg	(from http://www.icme2014.org/places-of-interest)
15:46:26	558/558	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:34%20GMT	http://www.icme2014.org/places-of-interest/03.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/places-of-interest/03.786fb5.delayed	(from http://www.icme2014.org/places-of-interest)
